Seconds,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas
556.7113,13.74118,23.29915,17.49106,9.855525,18.36914,21.08876,31.5708,28.09493,24.16622,12.81958,20.71903,26.30583,17.81806,28.39407,13.14753,13.14753,10.62783,12.78105,23.99732,9.856721,18.3276,18.88374,21.24928,13.59596,23.29555,17.03836,10.13364,19.53011,22.40636,32.68559,28.53106,26.32948,14.64714,21.28549,28.98932,19.37369,27.72177,13.03212,13.03212,11.30168,14.33451,23.56792,9.957776,22.4715,20.14531,22.68409,9.943827,18.2937,36.48116,9.376578,34.94184,22.78535,56.79686,63.25585,28.69316,25.12947,47.68039,23.76253,36.79513,30.53167,25.94472,25.94472,22.38682,29.00959,25.21939,10.94857,54.37848,37.29992,39.97906,13.87935,24.72412,13.59324,9.116427,17.16163,25.97619,39.54026,21.65177,34.65616,12.46739,22.93305,24.50634,17.63196,34.03797,14.07166,14.07166,9.189021,17.48379,32.69675,15.22354,22.88705,15.77676,21.19364,7.489987,18.15931,10.51536,6.101574,9.121603,15.51987,30.48562,10.01994,15.34659,5.245062,11.38989,10.01513,6.875113,15.70916,7.068342,7.068342,5.502732,8.185105,9.46472,10.70946,8.498055,6.447004,8.808077,13.37204,25.53241,14.64166,10.26555,18.07009,25.77116,40.28468,26.11844,29.25156,14.41294,21.08194,25.09343,19.83508,38.08773,14.84231,14.84231,9.224199,13.61658,34.00439,13.4251,23.73642,16.90926,22.46597,6.681374,12.12212,5.204071,4.806699,7.57431,12.19537,15.92835,14.30573,15.22852,6.718189,11.86589,12.30215,8.875423,15.40261,5.618049,5.618049,4.185011,5.383224,11.1511,6.70676,12.85312,10.43542,13.67641,5.609418,5.456883,12.42398,3.611782,11.62978,5.904628,9.027569,15.13202,13.67251,16.99038,15.77958,18.15219,13.88402,5.075808,13.88014,13.88014,15.20658,11.16241,11.07091,5.124106,34.49933,12.90203,16.09095,8.250917,14.57581,10.54202,7.07054,14.16551,14.68262,24.85362,13.82873,20.52433,11.73609,18.62267,17.97934,14.16681,14.62752,9.827772,9.827772,4.919676,8.403281,18.55159,7.678505,15.55911,8.003611,18.24451
566.7615,13.72116,23.28935,17.51275,9.887969,18.36848,21.02228,31.55401,28.07005,24.2059,12.81955,20.75755,26.29738,17.86331,28.40869,13.13845,13.13845,10.64719,12.77313,24.07268,9.908258,18.37355,18.9181,21.25289,13.54537,23.27092,17.06272,10.15217,19.54419,22.35801,32.70277,28.5909,26.32976,14.62513,21.38364,29.00702,19.3995,27.74678,12.98073,12.98073,11.33684,14.30498,23.66179,10.01027,22.53544,20.14222,22.73798,9.964435,18.32151,36.70205,9.419107,35.09738,22.7872,57.02917,63.51314,28.79347,25.22964,47.89091,23.84456,36.99827,30.58795,26.05005,26.05005,22.49829,29.18593,25.30909,11.00438,54.70293,37.39914,40.16417,13.87115,24.77968,13.49578,9.078531,17.14719,25.77816,39.33013,21.51012,34.50344,12.35369,22.89677,24.33009,17.56009,33.96074,13.94227,13.94227,9.1393,17.42817,32.56144,15.19257,22.7349,15.68063,21.04672,7.414573,18.15946,10.3244,6.103503,9.080238,15.43821,30.2638,10.09355,15.29009,5.23292,11.30962,9.904387,6.85935,15.66673,6.970537,6.970537,5.448416,8.107468,9.474795,10.68175,8.403413,6.388887,8.774163,13.35622,25.4427,14.59841,10.23465,17.99166,25.75441,40.04989,25.82032,29.0677,14.33991,20.96664,24.93716,20.16088,38.00221,14.79316,14.79316,9.335393,13.47886,33.82792,13.42853,23.38134,16.77478,22.51551,6.654418,12.0956,5.205445,4.806114,7.547118,12.21547,15.89388,14.24413,15.12595,6.692232,11.75238,12.2938,8.819963,15.40887,5.59416,5.59416,4.187197,5.374653,11.12377,6.710745,12.80199,10.3638,13.63936,5.684228,5.497438,12.64236,3.640324,11.45004,6.005679,9.144203,16.69121,13.53977,16.73369,15.86672,18.17683,14.16889,5.446718,13.80133,13.80133,15.22531,11.509,11.16986,5.173075,34.99632,12.50845,16.03956,8.159009,14.56975,10.57388,7.053313,14.04768,14.64505,24.46714,13.71878,20.35557,11.64244,18.54658,17.95933,14.37917,14.87443,9.783735,9.783735,4.840013,8.261383,18.50194,7.668948,15.51985,7.9623,18.52613
576.8117,13.70115,23.27712,17.53445,9.920414,18.36782,20.95581,31.53721,28.04517,24.24559,12.81951,20.79606,26.28893,17.90857,28.42331,13.12936,13.12936,10.66655,12.76521,24.12123,9.959795,18.4195,18.95247,21.2565,13.49478,23.25251,17.08708,10.17071,19.55827,22.30965,32.71994,28.65074,26.33005,14.60312,21.4818,29.02472,19.42531,27.77178,12.92934,12.92934,11.372,14.27546,23.73321,10.06276,22.59938,20.13913,22.79188,9.985042,18.34053,36.92295,9.461636,35.25291,22.78906,57.26149,63.77043,28.89378,25.32981,48.10143,23.92658,37.2014,30.64424,26.15537,26.15537,22.60975,29.36228,25.39303,11.06018,55.02738,37.49836,40.34928,13.86295,24.81318,13.39833,9.040634,17.13274,25.58013,39.12001,21.36848,34.35072,12.23999,22.86048,24.15383,17.48823,33.88352,13.81288,13.81288,9.089579,17.37254,32.46048,15.16159,22.58276,15.5845,20.89981,7.339159,18.14395,10.13344,6.105433,9.038873,15.35655,30.04198,10.16717,15.23359,5.220777,11.22934,9.793644,6.843588,15.6243,6.872732,6.872732,5.394101,8.02983,9.468908,10.65405,8.30877,6.33077,8.740249,13.34041,25.35966,14.55516,10.20374,17.91323,25.73765,39.8151,25.52221,28.88384,14.26689,20.85135,24.78089,20.48668,37.9167,14.74402,14.74402,9.446586,13.34114,33.62413,13.43195,23.02625,16.6403,22.56506,6.627462,12.07649,5.206819,4.805529,7.519927,12.23558,15.8594,14.18254,15.02338,6.666275,11.63887,12.28545,8.764502,15.41513,5.570271,5.570271,4.189383,5.366082,11.20886,6.714731,12.75086,10.29218,13.60232,5.759039,5.526889,12.86075,3.668865,11.2703,6.106729,9.260837,18.25041,13.40702,16.477,15.95385,18.20147,14.45377,5.817628,13.72253,13.72253,15.24403,11.85559,11.38233,5.222044,35.49332,12.11486,15.98816,8.067101,14.55058,10.60574,7.036086,13.92985,14.60748,24.08067,13.60884,20.18681,11.5488,18.47049,17.93932,14.59152,15.12133,9.739699,9.739699,4.760351,8.119485,18.41992,7.659391,15.48058,7.920989,18.80776
586.8619,13.68113,23.25381,17.55614,9.952858,18.36716,20.88933,31.52042,28.02029,24.28527,12.81948,20.83458,26.28048,17.95382,28.43794,13.12027,13.12027,10.68591,12.74071,24.16978,10.01133,18.46545,18.98683,21.26011,13.44419,23.26238,17.11144,10.18924,19.57234,22.2613,32.73712,28.71058,26.33033,14.58111,21.57995,29.04242,19.45112,27.79679,12.87795,12.87795,11.40716,14.25711,23.80463,10.11526,22.66332,20.13605,22.84577,10.00565,18.31953,37.14384,9.504165,35.40844,22.79091,57.4938,64.02771,28.99409,25.42997,48.31196,24.00861,37.40454,30.70053,26.26069,26.26069,22.72122,29.49588,25.47697,11.11598,55.35183,37.59758,40.53439,13.85476,24.74633,13.30087,9.002737,17.1183,25.3821,38.90989,21.22684,34.198,12.12629,22.8242,23.97758,17.41636,33.8063,13.6835,13.6835,9.039858,17.30399,32.35952,15.13061,22.43061,15.48837,20.7529,7.263745,18.05725,9.942476,6.107362,8.997508,15.27488,29.82015,10.24078,15.17709,5.208634,11.14906,9.682902,6.827826,15.58188,6.774927,6.774927,5.339785,7.983942,9.463021,10.62634,8.214128,6.272652,8.706334,13.3246,25.30691,14.5119,10.17283,17.8348,25.7209,39.58031,25.22409,28.69998,14.19387,20.73606,24.62461,20.81248,37.83118,14.69487,14.69487,9.55778,13.23989,33.42033,13.43537,22.67116,16.50581,22.6146,6.600506,12.09109,5.208194,4.804944,7.492735,12.25568,15.82493,14.12094,14.92082,6.640317,11.52536,12.2771,8.709042,15.42139,5.546382,5.546382,4.191569,5.381153,11.29395,6.718717,12.69973,10.22057,13.56528,5.833849,5.505849,13.07913,3.697407,11.09056,6.20778,9.377471,19.8096,13.27428,16.22032,16.04099,18.2261,14.73865,6.188538,13.64372,13.64372,15.26276,12.09819,11.59481,5.271013,35.99031,11.72128,15.93677,7.975193,14.47173,10.6376,7.018859,13.81203,14.56992,23.6942,13.49889,20.01805,11.45515,18.39439,17.9193,14.80388,15.36824,9.695662,9.695662,4.680688,7.99893,18.3379,7.649834,15.44132,7.879678,19.08938
596.9121,13.66111,23.2305,17.57783,9.985302,18.3665,20.82286,31.50362,27.99541,24.32495,12.81944,20.8731,26.27203,17.99908,28.45256,13.11119,13.11119,10.70528,12.69851,24.21832,10.06287,18.5114,19.0212,21.23864,13.3936,23.27226,17.1358,10.20778,19.58642,22.21295,32.75429,28.77041,26.33062,14.5591,21.67811,29.06012,19.47692,27.8218,12.82657,12.82657,11.44232,14.25069,23.87605,10.16775,22.72726,20.13296,22.81032,10.02626,18.29853,37.36474,9.546694,35.56398,22.79276,57.72612,64.285,29.0944,25.53014,48.52248,24.09064,37.60767,30.75682,26.36602,26.36602,22.83268,29.58386,25.5609,11.17179,55.67628,37.69679,40.69879,13.84656,24.67948,13.20341,8.964841,17.10385,25.18407,38.69977,21.0852,34.04528,12.01259,22.78791,23.80132,17.3445,33.72908,13.55411,13.55411,8.990137,17.22164,32.25856,15.09964,22.27846,15.39224,20.65575,7.188331,17.97056,9.751517,6.109292,8.956143,15.19322,29.59833,10.31439,15.12059,5.196492,11.06878,9.572159,6.812064,15.53945,6.677121,6.677121,5.28547,7.971932,9.457134,10.59863,8.119485,6.214535,8.652458,13.30878,25.25416,14.46865,10.14192,17.75637,25.70415,39.34552,24.92597,28.51612,14.12085,20.62077,24.46834,21.13827,37.74566,14.64572,14.64572,9.668974,13.17757,33.21654,13.4388,22.31607,16.37133,22.53411,6.57355,12.10569,5.209568,4.804359,7.465543,12.27578,15.79045,14.05934,14.81825,6.61436,11.41186,12.26875,8.653581,15.42764,5.522494,5.522494,4.193756,5.421453,11.37904,6.722702,12.6486,10.14895,13.51762,5.908659,5.48481,13.29751,3.725948,10.91082,6.308831,9.494105,21.3688,13.14153,15.96363,16.12812,18.25074,15.02353,6.559448,13.56491,13.56491,15.28148,12.2298,11.80728,5.319982,36.48731,11.3277,15.92426,7.883285,14.39287,10.66945,7.001632,13.6942,14.53235,23.30773,13.38894,19.84929,11.3615,18.3183,17.89929,15.01623,15.61515,9.651625,9.651625,4.601025,7.901151,18.25588,7.640277,15.40205,7.838367,19.08983
606.9623,13.6411,23.20719,17.59953,10.01775,18.36583,20.75638,31.48683,27.97054,24.36464,12.81941,20.91162,26.26359,18.04433,28.46718,13.1021,13.1021,10.72464,12.6563,24.26687,10.1144,18.55735,19.05556,21.20578,13.34301,23.28214,17.16016,10.22632,19.6005,22.1646,32.77146,28.83025,26.33091,14.53709,21.77626,29.07782,19.50273,27.8468,12.77518,12.77518,11.47748,14.24427,23.94747,10.22025,22.7912,20.12987,22.7343,10.04686,18.27752,37.58564,9.589223,35.71951,22.79461,57.95843,64.54229,29.19471,25.63031,48.733,24.17267,37.8108,30.8131,26.47134,26.47134,22.94415,29.67185,25.64484,11.22759,56.00073,37.79601,40.8538,13.83836,24.61263,13.10596,8.926944,17.08941,24.98604,38.48964,20.94355,33.89255,11.89889,22.75163,23.62507,17.27263,33.65186,13.42473,13.42473,8.940416,17.1393,32.15759,15.06866,22.12632,15.29612,20.58119,7.112917,17.88386,9.560557,6.111221,8.914778,15.11156,29.37651,10.38801,15.0641,5.184349,10.9885,9.461416,6.796302,15.49702,6.579316,6.579316,5.231154,7.959923,9.451248,10.57092,8.024843,6.156417,8.58952,13.29297,25.20142,14.4254,10.11101,17.67795,25.68739,39.11073,24.62785,28.33227,14.04782,20.50547,24.31207,21.46407,37.66014,14.59658,14.59658,9.780167,13.11525,33.01274,13.44222,21.96098,16.23684,22.39458,6.546594,12.12029,5.210942,4.803774,7.438351,12.29589,15.75597,13.99775,14.71568,6.588402,11.29835,12.2604,8.59812,15.4339,5.498605,5.498605,4.195942,5.461752,11.46413,6.726688,12.59748,10.07733,13.46515,5.98347,5.46377,13.51589,3.754489,10.73108,6.409882,9.61074,22.92799,13.00879,15.70695,16.21526,18.27538,15.3084,6.930358,13.4861,13.4861,15.30021,12.36141,12.01975,5.368951,36.98431,10.93411,15.92942,7.791377,14.31402,10.70131,6.984405,13.57637,14.49479,22.92126,13.279,19.68053,11.26786,18.24221,17.87928,15.22859,15.86206,9.607588,9.607588,4.521362,7.803371,18.17386,7.63072,15.36279,7.797056,18.96264
617.0126,13.62108,23.18387,17.58764,10.05019,18.36517,20.6899,31.47003,27.94566,24.40432,12.81938,20.95014,26.25514,18.08959,28.4818,13.09302,13.09302,10.744,12.6141,24.31542,10.16594,18.6033,19.08993,21.17292,13.29241,23.29202,17.1631,10.24485,19.61458,22.11625,32.78864,28.89009,26.33119,14.51508,21.87441,29.09552,19.52854,27.87181,12.72379,12.72379,11.51264,14.23784,24.01889,10.27274,22.85514,20.12678,22.65829,10.06747,18.25652,37.79249,9.631751,35.87504,22.79647,58.19074,64.79958,29.29502,25.73048,48.94352,24.2547,38.01394,30.86939,26.57666,26.57666,23.05561,29.75984,25.72878,11.28339,56.32518,37.89523,41.0088,13.83017,24.54578,13.04462,8.889047,17.07496,24.78801,38.27952,20.80191,33.73983,11.78519,22.71534,23.44881,17.20076,33.57464,13.29534,13.29534,8.890695,17.05696,32.05663,15.03769,21.97417,15.19999,20.50663,7.037503,17.79717,9.586946,6.113151,8.873413,15.0299,29.15469,10.46162,15.0076,5.172207,10.90823,9.350673,6.78054,15.45459,6.481511,6.481511,5.176839,7.947914,9.445361,10.54322,7.9302,6.0983,8.526581,13.27716,25.14867,14.38888,10.08011,17.59952,25.67064,38.87594,24.32973,28.14841,13.9748,20.39018,24.15579,21.78987,37.57462,14.54743,14.54743,9.891361,13.05293,32.80895,13.44564,21.60589,16.10236,22.25505,6.519638,12.13489,5.198235,4.803189,7.411159,12.31599,15.7215,13.93615,14.61312,6.562445,11.18484,12.25205,8.54266,15.44016,5.474716,5.474716,4.198128,5.502052,11.54923,6.730673,12.54635,10.00571,13.41267,6.05828,5.442731,13.49713,3.783031,10.55134,6.510932,9.727374,24.48719,12.87605,15.45026,16.30239,18.30002,15.59328,7.301268,13.4073,13.4073,15.31894,12.49303,12.23223,5.41792,37.4813,10.54053,15.93457,7.699469,14.23517,10.5877,6.967178,13.45854,14.45722,22.53478,13.16905,19.51177,11.17421,18.16611,17.85926,15.44095,16.10896,9.563552,9.563552,4.441699,7.705591,18.09184,7.621163,15.32352,7.755745,18.83545
627.0628,13.60106,23.16056,17.55321,10.08264,18.36451,20.62343,31.45324,27.92078,24.44401,12.81934,20.98866,26.24669,18.13484,28.49642,13.08393,13.08393,10.76336,12.5719,24.36396,10.21748,18.64925,19.12429,21.14005,13.24182,23.30189,17.15166,10.26339,19.62865,22.0679,32.80581,28.94993,26.33148,14.49307,21.97257,29.11322,19.55435,27.89681,12.6724,12.6724,11.5478,14.23142,24.09031,10.32523,22.91907,20.12369,22.58228,10.08808,18.23552,37.98992,9.67428,36.03058,22.79832,58.42306,65.05687,29.39533,25.83065,49.15405,24.33673,38.21707,30.92568,26.68199,26.68199,23.16708,29.84783,25.81271,11.3392,56.64963,37.99445,41.1638,13.82197,24.47893,13.00753,8.85115,17.06052,24.58998,38.0694,20.66027,33.58711,11.67149,22.67906,23.27256,17.1289,33.49742,13.16595,13.16595,8.840974,16.97462,31.95567,15.00671,21.82202,15.10386,20.43208,6.962089,17.71047,9.759292,6.11508,8.832048,14.94823,28.93286,10.53524,14.9511,5.160064,10.82795,9.23993,6.764778,15.41216,6.383706,6.383706,5.122523,7.935905,9.439474,10.51551,7.835558,6.040182,8.463643,13.26134,25.09592,14.35687,10.0492,17.52109,25.65389,38.64115,24.03161,27.96455,13.90178,20.27489,23.99952,22.11567,37.4891,14.49828,14.49828,10.00255,12.9906,32.60515,13.44906,21.25081,15.96788,22.11551,6.492682,12.14949,5.176073,4.802604,7.383967,12.3361,15.68702,13.87455,14.51055,6.536487,11.07133,12.24369,8.487199,15.44642,5.450827,5.450827,4.200314,5.542352,11.63432,6.734659,12.49522,9.934095,13.36019,6.13309,5.421692,13.31912,3.811572,10.3716,6.611983,9.844008,26.04638,12.7433,15.19358,16.38953,18.32466,15.87816,7.672178,13.32849,13.32849,15.33766,12.62464,12.4447,5.466889,37.9783,10.14695,15.93973,7.60756,14.15632,10.37641,6.94995,13.34072,14.41966,22.14831,13.0591,19.34301,11.08057,18.09002,17.83925,15.6533,16.35587,9.519515,9.519515,4.362036,7.607811,18.00982,7.611606,15.28426,7.714434,18.70826
637.113,13.58104,23.13725,17.51877,10.11508,18.36385,20.55695,31.43644,27.8959,24.48369,12.81931,21.02717,26.23824,18.1801,28.51104,13.07484,13.07484,10.78272,12.5297,24.41251,10.26901,18.6952,19.15866,21.10719,13.19123,23.31177,17.14022,10.28192,19.64273,22.01954,32.82299,29.00977,26.33176,14.47106,22.07072,29.13092,19.58015,27.92182,12.62101,12.62101,11.58296,14.225,24.16173,10.37773,22.98301,20.1206,22.50626,10.10869,18.21452,38.18735,9.716809,36.18611,22.80017,58.65537,65.31415,29.49564,25.93081,49.36457,24.41876,38.42021,30.98197,26.78731,26.78731,23.27854,29.93581,25.89665,11.395,56.97408,38.09367,41.31881,13.81377,24.41208,12.97044,8.813254,17.04607,24.39195,37.85927,20.51862,33.43439,11.55779,22.64278,23.0963,17.05703,33.4202,13.03657,13.03657,8.791253,16.89228,31.8547,14.97573,21.66988,15.00773,20.35752,6.886674,17.62378,9.931639,6.11701,8.790683,14.86657,28.71104,10.60885,14.8946,5.147922,10.74767,9.129188,6.749016,15.36973,6.2859,6.2859,5.068208,7.923895,9.433587,10.4878,7.740915,5.982065,8.400704,13.24553,25.04318,14.32486,10.01829,17.44266,25.63714,38.40636,23.73349,27.78069,13.82876,20.15959,23.84325,22.44147,37.40358,14.44914,14.44914,10.11375,12.92828,32.40136,13.45249,20.89572,15.83339,21.97598,6.465726,12.16409,5.15391,4.80202,7.356775,12.3562,15.65255,13.81296,14.40799,6.51053,10.95783,12.23534,8.431739,15.45267,5.426938,5.426938,4.202501,5.582652,11.71941,6.738645,12.44409,9.862478,13.30772,6.2079,5.400652,13.14111,3.840114,10.19187,6.713034,9.960642,27.60558,12.61056,14.93689,16.47666,18.34929,16.16303,8.043088,13.24968,13.24968,15.35639,12.75626,12.65717,5.515859,38.47529,9.753361,15.94488,7.515652,14.07747,10.16512,6.932723,13.22289,14.38209,21.76184,12.94916,19.17425,10.98692,18.01393,17.81923,15.86566,16.60278,9.475478,9.475478,4.282373,7.510032,17.9278,7.602049,15.24499,7.673124,18.58107
647.1632,13.56103,23.11394,17.48433,10.14752,18.36319,20.49048,31.41965,27.87102,24.52337,12.81927,21.06569,26.22979,18.22535,28.52566,13.06576,13.06576,10.80209,12.48749,24.46106,10.32055,18.74115,19.19302,21.07433,13.14064,23.32165,17.12878,10.30046,19.65681,21.97119,32.84016,29.0696,26.33205,14.44905,22.16888,29.14862,19.60596,27.94683,12.56962,12.56962,11.61812,14.21857,24.23315,10.43022,23.04695,20.11752,22.43025,10.12929,18.19352,38.38478,9.759338,36.34164,22.80202,58.88769,65.57144,29.59595,26.03098,49.57509,24.50079,38.62334,31.03825,26.89263,26.89263,23.39001,30.0238,25.98059,11.45081,57.29853,38.19288,41.47381,13.80557,24.34523,12.93335,8.775357,17.03163,24.19392,37.64915,20.37698,33.28167,11.44409,22.60649,22.92005,16.98517,33.34297,12.90718,12.90718,8.741533,16.80994,31.75374,14.94476,21.51773,14.9116,20.28297,6.81126,17.53708,10.10398,6.118939,8.749318,14.78491,28.48922,10.68247,14.8381,5.135779,10.66739,9.018445,6.733254,15.32731,6.188095,6.188095,5.013893,7.911886,9.4277,10.46009,7.646273,5.923948,8.337765,13.22971,24.99043,14.29286,9.987381,17.36423,25.62038,38.17158,23.43537,27.59683,13.75573,20.0443,23.68698,22.76727,37.31806,14.39999,14.39999,10.22494,12.86596,32.19757,13.45591,20.54063,15.69891,21.83645,6.43877,12.17869,5.131748,4.801435,7.329584,12.37631,15.61807,13.75136,14.30542,6.484573,10.84432,12.22699,8.376278,15.45893,5.403049,5.403049,4.204687,5.622952,11.8045,6.74263,12.39296,9.79086,13.25524,6.282711,5.379613,12.96311,3.868655,10.01213,6.814085,10.07728,29.16477,12.47781,14.68021,16.5638,18.37393,16.44791,8.413998,13.17088,13.17088,15.37511,12.88787,12.86965,5.564828,38.97229,9.359778,15.95003,7.423744,13.99862,9.953831,6.915496,13.10506,14.34452,21.37537,12.83921,19.00549,10.89327,17.93783,17.79922,16.07801,16.84969,9.431441,9.431441,4.202711,7.412252,17.84578,7.592491,15.20573,7.631813,18.45387
657.2134,13.54101,23.09063,17.4499,10.17997,18.36253,20.424,31.40285,27.84614,24.56306,12.81924,21.10421,26.22134,18.27061,28.54028,13.05667,13.05667,10.82145,12.44529,24.50961,10.37209,18.7871,19.22739,21.04147,13.09005,23.33152,17.11734,10.31899,19.67088,21.92284,32.85734,29.12944,26.33233,14.42704,22.26703,29.16633,19.63177,27.97183,12.51824,12.51824,11.65328,14.21215,24.30457,10.48271,23.11089,20.11443,22.35424,10.1499,18.17252,38.58221,9.801867,36.49718,22.80387,59.12,65.82873,29.69626,26.13115,49.78562,24.58282,38.82648,31.09454,26.99796,26.99796,23.50147,30.11179,26.06453,11.50661,57.62298,38.2921,41.62882,13.79738,24.27838,12.89626,8.73746,17.01718,23.99589,37.43903,20.23534,33.12895,11.33039,22.57021,22.74379,16.9133,33.26575,12.77779,12.77779,8.691812,16.7276,31.65278,14.91378,21.36558,14.81547,20.20841,6.735846,17.45039,10.27633,6.120869,8.707953,14.70325,28.26739,10.75608,14.78161,5.123637,10.58711,8.907702,6.717492,15.28488,6.09029,6.09029,4.959577,7.899877,9.421814,10.43239,7.55163,5.86583,8.274827,13.2139,24.93768,14.26085,9.956473,17.28581,25.60363,37.93679,23.13726,27.41297,13.68271,19.92901,23.5307,23.09307,37.23254,14.35084,14.35084,10.33614,12.80363,31.99377,13.45933,20.18554,15.56443,21.69692,6.411814,12.19329,5.109585,4.80085,7.302392,12.39641,15.58359,13.68976,14.20285,6.458615,10.73081,12.21864,8.320818,15.46519,5.379161,5.379161,4.206873,5.663251,11.88959,6.746616,12.34183,9.719242,13.20277,6.357521,5.358574,12.7851,3.897197,9.832388,6.915135,10.19391,30.72397,12.34507,14.42352,16.65093,18.39857,16.73279,8.784908,13.09207,13.09207,15.39384,13.01948,13.08212,5.613797,39.46928,8.966194,15.95519,7.331836,13.91977,9.742541,6.898269,12.98723,14.30696,20.9889,12.72926,18.83673,10.79963,17.86174,17.77921,16.29037,17.09659,9.387405,9.387405,4.123048,7.314472,17.76376,7.582934,15.16646,7.590502,18.32668
667.2636,13.52099,23.06732,17.41546,10.21241,18.36187,20.35752,31.38606,27.82126,24.60208,12.8192,21.14273,26.21289,18.31586,28.55491,13.04758,13.04758,10.84081,12.40309,24.55815,10.42362,18.83305,19.26175,21.0086,13.03946,23.3414,17.1059,10.33753,19.68496,21.87449,32.87451,29.18928,26.33121,14.40503,22.36518,29.18403,19.65758,27.99684,12.46685,12.46685,11.68844,14.20573,24.37599,10.53521,23.17483,20.11134,22.27822,10.17051,18.15152,38.77964,9.844396,36.65271,22.80573,59.35231,66.08602,29.79504,26.23132,49.99614,24.66485,39.02961,31.15083,27.10328,27.10328,23.61294,30.19978,26.14846,11.56241,57.94743,38.39132,41.78382,13.78918,24.21153,12.85917,8.699563,17.00274,23.79786,37.22891,20.0937,32.9757,11.21669,22.53392,22.56754,16.84144,33.18853,12.64841,12.64841,8.642091,16.64526,31.55181,14.88281,21.21344,14.71934,20.13386,6.660432,17.36369,10.44868,6.122798,8.666588,14.62158,28.04557,10.8297,14.7278,5.111494,10.50684,8.796959,6.70173,15.24245,5.992485,5.992485,4.905262,7.887867,9.415927,10.40468,7.456988,5.807713,8.211888,13.19809,24.88493,14.22885,9.925565,17.20738,25.58688,37.702,22.83914,27.23048,13.60969,19.81372,23.37443,23.41887,37.14702,14.3017,14.3017,10.44733,12.74131,31.78998,13.46276,19.83045,15.42994,21.55739,6.384858,12.20789,5.087422,4.800265,7.2752,12.41651,15.54912,13.62817,14.10288,6.432658,10.6173,12.21029,8.265357,15.47144,5.355272,5.355272,4.209059,5.703551,11.97468,6.750602,12.2907,9.647624,13.15029,6.432331,5.337534,12.60709,3.925738,9.65265,7.016186,10.31054,32.28316,12.21988,14.16683,16.73807,18.42321,17.01767,9.155818,13.01326,13.01326,15.41256,13.1511,13.29459,5.662766,39.96628,8.57261,15.96034,7.239928,13.84092,9.53125,6.881042,12.8694,14.26939,20.60242,12.61932,18.67132,10.70598,17.78565,17.75919,16.50273,17.3435,9.343368,9.343368,4.043385,7.216692,17.68174,7.573377,15.1272,7.549191,18.19949
